lat,lng,countyName,city,state
32.6849,-115.4944,IMPERIAL,CALEXICO,CA
35.533,-82.9107,HAYWOOD,CLYDE,NC
31.4756,-84.101,DOUGHERTY,PUTNEY,GA
29.2134,-90.0306,JEFFERSON,GRAND ISLE,LA
38.4456,-120.6306,AMADOR,VOLCANO,CA
37.9727,-82.0216,LOGAN,CHAPMANVILLE,WV
40.2584,-85.676,MADISON,ALEXANDRIA,IN
38.3039,-76.6396,ST. MARY'S,LEONARDTOWN,MD
37.3867,-93.9579,DADE,LOCKWOOD,MO
42.1308,-87.924,COOK,WHEELING,IL
44.167,-88.4764,WINNEBAGO,NEENAH,WI
38.3864,-85.2566,HENRY,SMITHFIELD,KY
47.3739,-120.1382,DOUGLAS,ROCK ISLAND,WA
47.6017,-122.0416,KING,SAMMAMISH,WA
32.4597,-80.7235,BEAUFORT,BEAUFORT,SC
36.1963,-78.7201,GRANVILLE,STEM,NC
37.1371,-76.8333,SURRY,SURRY,VA
33.3258,-83.3886,PUTNAM,EATONTON,GA
19.5286,-155.9033,HAWAII,KEALAKEKUA,HI
37.5862,-83.7065,LEE,BEATTYVILLE,KY
43.3348,-85.8094,NEWAYGO,GRANT,MI
38.9476,-85.891,JACKSON,SEYMOUR,IN
38.4298,-82.4489,LAWRENCE,CHESAPEAKE,OH
38.7266,-90.387200000000007,ST. LOUIS,ST. ANN,MO
43.6015,-111.1107,TETON,VICTOR,ID
34.2116,-92.0178,JEFFERSON,PINE BLUFF,AR
40.8439,-111.9187,DAVIS,NORTH SALT LAKE,UT
47.4444,-122.2986,KING,SEATAC,WA
45.4416,-93.5981,SHERBURNE,ZIMMERMAN,MN
42.4854,-91.4556,DELAWARE,MANCHESTER,IA
43.3321,-83.7395,SAGINAW,FRANKENMUTH,MI
33.6712,-85.8136,CALHOUN,ANNISTON,AL
36.9967,-91.4916,SHANNON,BIRCH TREE,MO
41.0099,-73.9505,BERGEN,NORTHVALE,NJ
37.1509,-91.3586,SHANNON,EMINENCE,MO
36.874,-89.0091,CARLISLE,BARDWELL,KY
42.9117,-78.7044,ERIE,DEPEW,NY
42.2515,-73.7859,COLUMBIA,HUDSON,NY
40.0822,-75.0898,MONTGOMERY,ROCKLEDGE,PA
33.9523,-83.9931,GWINNETT,LAWRENCEVILLE,GA
40.7455,-86.7669,WHITE,MONTICELLO,IN
40.9239,-74.3035,MORRIS,LINCOLN PARK,NJ
30.2956,-82.9847,SUWANNEE,LIVE OAK,FL
30.6668,-97.6953,WILLIAMSON,GEORGETOWN,TX
42.0955,-87.9825,COOK,ARLINGTON HEIGHTS,IL
35.767,-119.2637,KERN,DELANO,CA
42.9084,-82.4806,ST. CLAIR,MARYSVILLE,MI
48.1015,-119.776,OKANOGAN,BREWSTER,WA
43.6021,-84.0757,BAY,AUBURN,MI
41.1615,-79.0827,JEFFERSON,BROOKVILLE,PA
40.8496,-73.5288,NASSAU,EAST NORWICH,NY
39.2123,-84.3001,CLERMONT,MIAMIVILLE,OH
45.5612,-93.2283,ISANTI,CAMBRIDGE,MN
35.2966,-111.0027,COCONINO,LEUPP,AZ
39.2653,-103.6855,LINCOLN,LIMON,CO
35.7842,-80.8714,IREDELL,STATESVILLE,NC
43.4082,-84.6118,GRATIOT,ST. LOUIS,MI
39.5659,-74.3831,OCEAN,MYSTIC ISLAND,NJ
39.0993,-95.8564,SHAWNEE,SILVER LAKE,KS
35.5183,-108.7423,MCKINLEY,GALLUP,NM
33.2851,-111.1109,PINAL,SUPERIOR,AZ
43.0117,-89.8968,IOWA,BARNEVELD,WI
36.6224,-121.8191,MONTEREY,SEASIDE,CA
36.9321,-84.1004,WHITLEY,CORBIN,KY
38.7167,-92.0914,CALLAWAY,NEW BLOOMFIELD,MO
35.2748,-77.5936,LENOIR,KINSTON,NC
37.6307,-104.7818,HUERFANO,WALSENBURG,CO
38.7156,-76.673,CALVERT,DUNKIRK,MD
39.0626,-84.709,BOONE,HEBRON,KY
44.8199,-91.4949,EAU CLAIRE,EAU CLAIRE,WI
31.7395,-99.9559,RUNNELS,BALLINGER,TX
44.4173,-124.0664,LINCOLN,WALDPORT,OR
30.5565,-91.9565,ST. LANDRY,PORT BARRE,LA
37.7985,-95.9498,WOODSON,TORONTO,KS
36.2757,-83.5311,GRAINGER,RUTLEDGE,TN
43.0447,-83.3254,LAPEER,LAPEER,MI
39.8064,-82.0758,MUSKINGUM,ROSEVILLE,OH
40.3335,-79.3011,WESTMORELAND,DERRY,PA
44.8308,-74.5117,FRANKLIN,BRUSHTON,NY
40.6569,-73.5285,NASSAU,BELLMORE,NY
37.8174,-85.4548,NELSON,BARDSTOWN,KY
40.5072,-80.6115,HANCOCK,NEW CUMBERLAND,WV
39.249,-120.0201,PLACER,KINGS BEACH,CA
43.9554,-89.8169,ADAMS,ADAMS,WI
40.6017,-85.9271,MIAMI,AMBOY,IN
30.3547,-97.9854,TRAVIS,LAKEWAY,TX
41.3681,-96.1616,DOUGLAS,BENNINGTON,NE
33.4361,-93.996,MILLER,TEXARKANA,AR
37.666,-77.4838,HENRICO,GLEN ALLEN,VA
43.8131,-91.7535,FILLMORE,RUSHFORD,MN
39.863,-77.0555,ADAMS,NEW OXFORD,PA
35.5587,-77.0545,BEAUFORT,WASHINGTON,NC
46.997,-122.5423,PIERCE,ROY,WA
34.084,-118.1355,LOS ANGELES,ALHAMBRA,CA
40.8699,-73.0462,SUFFOLK,SELDEN,NY
37.2118,-95.7328,MONTGOMERY,INDEPENDENCE,KS
34.7308,-76.7387,CARTERET,MOREHEAD CITY,NC
29.8247,-90.9525,ASSUMPTION,LABADIEVILLE,LA
33.241,-116.3571,SAN DIEGO,BORREGO SPRINGS,CA
42.3046,-95.0406,SAC,LAKE VIEW,IA
41.2472,-76.9184,LYCOMING,MONTOURSVILLE,PA
41.8994,-84.0446,LENAWEE,ADRIAN,MI
36.4239,-86.7976,ROBERTSON,GREENBRIER,TN
47.4674,-116.8033,KOOTENAI,HARRISON,ID
41.7758,-78.016,POTTER,COUDERSPORT,PA
38.94,-90.9254,LINCOLN,MOSCOW MILLS,MO
37.0453,-93.296,CHRISTIAN,NIXA,MO
47.49,-121.7742,KING,NORTH BEND,WA
43.8321,-88.0147,SHEBOYGAN,ELKHART LAKE,WI
43.4277,-82.5446,SANILAC,PORT SANILAC,MI
41.7292,-122.6312,SISKIYOU,YREKA,CA
36.3718,-95.8611,TULSA,COLLINSVILLE,OK
41.3195,-81.6782,CUYAHOGA,BROADVIEW HEIGHTS,OH
39.833,-86.3824,HENDRICKS,BROWNSBURG,IN
40.4809,-78.5547,CAMBRIA,GALLITZIN,PA
40.486,-81.4402,TUSCARAWAS,NEW PHILADELPHIA,OH
38.314,-86.1,HARRISON,NEW SALISBURY,IN
39.7003,-76.0587,CECIL,RISING SUN,MD
35.4971,-77.9879,WAYNE,PIKEVILLE,NC
43.0015,-96.4829,SIOUX,HAWARDEN,IA
39.7014,-75.1113,GLOUCESTER,GLASSBORO,NJ
40.3449,-111.9152,UTAH,SARATOGA SPRINGS,UT
41.8832,-88.3242,KANE,GENEVA,IL
48.0572,-117.7466,STEVENS,SPRINGDALE,WA
41.7551,-70.6129,BARNSTABLE,BUZZARDS BAY,MA
33.6933,-80.2167,CLARENDON,MANNING,SC
38.2592,-93.7746,HENRY,DEEPWATER,MO
39.6457,-85.5796,RUSH,ARLINGTON,IN
32.6776,-95.7114,VAN ZANDT,GRAND SALINE,TX
41.9819,-88.1447,DUPAGE,HANOVER PARK,IL
44.2494,-85.4163,WEXFORD,CADILLAC,MI
46.3553,-94.1982,CROW WING,BRAINERD,MN
37.9985,-122.116,CONTRA COSTA,MARTINEZ,CA
42.8676,-109.8706,SUBLETTE,PINEDALE,WY
40.6202,-93.9307,DECATUR,LAMONI,IA
41.8923,-95.2347,CRAWFORD,MANILLA,IA
42.0341,-92.9067,MARSHALL,MARSHALLTOWN,IA
39.5625,-95.1367,ATCHISON,ATCHISON,KS
47.7569,-122.1478,KING,WOODINVILLE,WA
42.8367,-77.7032,LIVINGSTON,LAKEVILLE,NY
40.2278,-83.3595,UNION,MARYSVILLE,OH
27.2438,-80.2423,MARTIN,JENSEN BEACH,FL
33.3951,-110.8721,GILA,MIAMI,AZ
42.2511,-84.2075,JACKSON,GRASS LAKE,MI
42.8991,-77.4241,ONTARIO,BLOOMFIELD,NY
37.3505,-108.5766,MONTEZUMA,CORTEZ,CO
32.7867,-115.5586,IMPERIAL,EL CENTRO,CA
33.7588,-88.1143,LAMAR,VERNON,AL
37.9754,-100.8529,FINNEY,GARDEN CITY,KS
39.1659,-88.3776,EFFINGHAM,MONTROSE,IL
40.3113,-79.5444,WESTMORELAND,GREENSBURG,PA
45.9844,-110.6604,PARK,WILSALL,MT
44.6666,-86.0201,BENZIE,HONOR,MI
48.7939,-97.6226,PEMBINA,CAVALIER,ND
41.3773,-83.65,WOOD,BOWLING GREEN,OH
38.6764,-91.77,OSAGE,CHAMOIS,MO
40.3581,-79.9072,ALLEGHENY,WEST MIFFLIN,PA
35.582,-88.1195,DECATUR,DECATURVILLE,TN
40.8992,-80.0487,BUTLER,PROSPECT,PA
32.1148,-103.19,LEA,JAL,NM
43.1797,-85.2533,MONTCALM,GREENVILLE,MI
39.1083,-108.3573,MESA,PALISADE,CO
34.9227,-97.7763,GRADY,ALEX,OK
39.3436,-74.5708,ATLANTIC,LINWOOD,NJ
47.1305,-117.2465,WHITMAN,OAKESDALE,WA
38.2129,-91.1636,FRANKLIN,SULLIVAN,MO
38.5818,-122.5824,NAPA,CALISTOGA,CA
37.5094,-94.8456,CRAWFORD,GIRARD,KS
40.5745,-80.2363,BEAVER,SOUTH HEIGHTS,PA
40.8331,-75.8848,CARBON,LANSFORD,PA
47.9689,-118.976,OKANOGAN,COULEE DAM,WA
48.2182,-96.4068,MARSHALL,VIKING,MN
35.2404,-97.5998,MCCLAIN,NEWCASTLE,OK
41.9225,-87.8163,COOK,ELMWOOD PARK,IL
42.9502,-92.5417,CHICKASAW,NASHUA,IA
30.1041,-92.1211,VERMILION,MAURICE,LA
33.9566,-118.3444,LOS ANGELES,INGLEWOOD,CA
41.3147,-81.4989,SUMMIT,MACEDONIA,OH
41.936,-96.4717,BURT,LYONS,NE
39.9114,-77.5651,FRANKLIN,FAYETTEVILLE,PA
39.3345,-76.4318,BALTIMORE,MIDDLE RIVER,MD
47.7473,-93.6525,ITASCA,BIGFORK,MN
40.3968,-90.1555,FULTON,LEWISTOWN,IL
41.88,-71.5549,PROVIDENCE,GREENVILLE,RI
40.3499,-104.9481,WELD,JOHNSTOWN,CO
41.923,-111.8075,CACHE,RICHMOND,UT
35.2283,-80.3339,STANLY,OAKBORO,NC
38.5552,-121.7365,YOLO,DAVIS,CA
36.1996,-119.34,TULARE,TULARE,CA
39.6324,-79.9773,MONONGALIA,WESTOVER,WV
38.9112,-120.8356,EL DORADO,GEORGETOWN,CA
40.4325,-79.2599,INDIANA,BLAIRSVILLE,PA
41.7481,-70.6669,PLYMOUTH,ONSET,MA
42.4414,-94.2954,WEBSTER,MOORLAND,IA
40.7097,-73.2971,SUFFOLK,WEST ISLIP,NY
44.0116,-97.5245,MINER,HOWARD,SD
37.9426,-93.4027,HICKORY,WHEATLAND,MO
45.1089,-93.5837,HENNEPIN,CORCORAN,MN
42.3164,-83.2769,WAYNE,DEARBORN HEIGHTS,MI
36.6786,-93.8682,BARRY,CASSVILLE,MO
43.52,-86.3588,OCEANA,ROTHBURY,MI
38.9588,-92.7471,COOPER,BOONVILLE,MO
34.1342,-118.0373,LOS ANGELES,ARCADIA,CA
40.1504,-78.9132,SOMERSET,HOOVERSVILLE,PA
40.848,-81.7743,WAYNE,ORRVILLE,OH
37.9827,-75.8516,SOMERSET,CRISFIELD,MD
41.4976,-87.509,LAKE,DYER,IN
37.5953,-120.9625,STANISLAUS,CERES,CA
43.7343,-113.3675,BUTTE,MOORE,ID
32.3184,-95.3062,SMITH,TYLER,TX
38.176,-88.9662,JEFFERSON,NASON,IL
40.701,-99.0834,BUFFALO,KEARNEY,NE
40.6579,-73.6742,NASSAU,LYNBROOK,NY
42.6996,-74.93,OTSEGO,COOPERSTOWN,NY
40.4057,-75.5059,MONTGOMERY,EAST GREENVILLE,PA
39.5211,-86.7995,PUTNAM,CLOVERDALE,IN
40.4262,-74.0803,MONMOUTH,BELFORD,NJ
37.1175,-84.0767,LAUREL,LONDON,KY
41.0135,-73.8395,WESTCHESTER,ARDSLEY,NY
42.4134,-73.6778,COLUMBIA,VALATIE,NY
38.6048,-86.0977,WASHINGTON,SALEM,IN
38.7518,-95.8349,OSAGE,BURLINGAME,KS
30.0849,-94.1451,JEFFERSON,BEAUMONT,TX
39.8809,-76.8641,YORK,SPRING GROVE,PA
48.1741,-111.9466,PONDERA,CONRAD,MT
42.538,-83.4786,OAKLAND,WALLED LAKE,MI
43.8816,-121.4368,DESCHUTES,SUNRIVER,OR
47.648,-120.0707,DOUGLAS,WATERVILLE,WA
34.772,-76.8771,CARTERET,NEWPORT,NC
42.1654,-87.8516,LAKE,DEERFIELD,IL
39.9446,-84.0257,CLARK,NEW CARLISLE,OH
33.9412,-78.0205,BRUNSWICK,SOUTHPORT,NC
34.1971,-90.5729,COAHOMA,CLARKSDALE,MS
46.3769,-120.7382,YAKIMA,WHITE SWAN,WA
33.5678,-83.1878,GREENE,GREENSBORO,GA
40.9506,-90.3763,KNOX,GALESBURG,IL
40.2913,-74.0558,MONMOUTH,EATONTOWN,NJ
28.8285,-96.985,VICTORIA,VICTORIA,TX
32.6434,-97.2173,TARRANT,KENNEDALE,TX
41.8006,-80.9461,ASHTABULA,GENEVA,OH
44.3297,-85.2085,MISSAUKEE,LAKE CITY,MI
41.4146,-112.0446,BOX ELDER,WILLARD,UT
46.5289,-93.7067,AITKIN,AITKIN,MN
36.9854,-85.6193,METCALFE,EDMONTON,KY
39.2079,-86.2383,BROWN,NASHVILLE,IN
39.9198,-75.3888,DELAWARE,MEDIA,PA
41.2318,-122.2714,SISKIYOU,DUNSMUIR,CA
36.5263,-119.2884,TULARE,CUTLER,CA
35.9985,-79.9347,GUILFORD,JAMESTOWN,NC
34.6882,-76.8876,CARTERET,INDIAN BEACH,NC
37.3665,-118.3958,INYO,BISHOP,CA
36.4319,-118.8806,TULARE,THREE RIVERS,CA
42.8739,-100.5498,CHERRY,VALENTINE,NE
36.2041,-120.0961,FRESNO,HURON,CA
47.0731,-92.7311,ST. LOUIS,MEADOWLANDS,MN
44.5719,-116.6778,WASHINGTON,CAMBRIDGE,ID
40.4796,-85.6302,GRANT,JONESBORO,IN
45.4348,-123.1449,WASHINGTON,GASTON,OR
36.071,-88.9921,GIBSON,DYER,TN
37.6973,-77.8944,GOOCHLAND,GOOCHLAND,VA
41.4563,-96.0263,WASHINGTON,FORT CALHOUN,NE
38.6587,-87.1591,DAVIESS,WASHINGTON,IN
38.6302,-90.0339,ST. CLAIR,CASEYVILLE,IL
30.4953,-90.7467,LIVINGSTON,LIVINGSTON,LA
39.8131,-75.4165,DELAWARE,MARCUS HOOK,PA
41.1045,-77.4888,CLINTON,MILL HALL,PA
38.6219,-79.2413,PENDLETON,BRANDYWINE,WV
39.3388,-85.2041,FRANKLIN,OLDENBURG,IN
38.0013,-79.8239,BATH,HOT SPRINGS,VA
30.2661,-98.8749,GILLESPIE,FREDERICKSBURG,TX
43.3354,-89.03,COLUMBIA,COLUMBUS,WI
40.8731,-111.917,DAVIS,WOODS CROSS,UT
44.8091,-124.0599,LINCOLN,DEPOE BAY,OR
41.3284,-74.1004,ORANGE,WOODBURY,NY
40.8177,-73.4703,NASSAU,WOODBURY,NY
32.4934,-95.4069,SMITH,LINDALE,TX
33.3572,-93.4358,LAFAYETTE,BUCKNER,AR
31.6238,-85.0528,CLAY,FORT GAINES,GA
38.1218,-121.2932,SAN JOAQUIN,LODI,CA
30.8617,-100.5979,SCHLEICHER,ELDORADO,TX
32.0371,-82.508,MONTGOMERY,UVALDA,GA
40.6218,-73.7507,NASSAU,INWOOD,NY
38.9241,-76.8875,PRINCE GEORGE'S,LANDOVER,MD
39.8929,-82.4142,PERRY,THORNVILLE,OH
34.0786,-118.4021,LOS ANGELES,BEVERLY HILLS,CA
40.4112,-74.0296,MONMOUTH,ATLANTIC HIGHLANDS,NJ
37.6152,-84.5817,GARRARD,LANCASTER,KY
35.1558,-92.7387,CONWAY,MORRILTON,AR
35.3069,-97.7562,GRADY,TUTTLE,OK
37.2583,-83.1977,PERRY,HAZARD,KY
40.1224,-75.3398,MONTGOMERY,NORRISTOWN,PA
41.9266,-84.6356,HILLSDALE,HILLSDALE,MI
44.8161,-92.9274,WASHINGTON,COTTAGE GROVE,MN
34.3774,-82.6954,ANDERSON,STARR,SC
36.1446,-85.2643,PUTNAM,MONTEREY,TN
41.0904,-90.4748,MERCER,NORTH HENDERSON,IL
40.8905,-74.1945,PASSAIC,WOODLAND PARK,NJ
38.7717,-94.9705,JOHNSON,EDGERTON,KS
36.1504,-109.5794,APACHE,CHINLE,AZ
39.7239,-82.9575,PICKAWAY,ASHVILLE,OH
40.131100000000004,-93.8739,HARRISON,GILMAN CITY,MO
37.415,-79.9132,BOTETOURT,DALEVILLE,VA
42.6361,-73.5529,RENSSELAER,AVERILL PARK,NY
34.4355,-89.9114,PANOLA,SARDIS,MS
39.6581,-85.141,FAYETTE,CONNERSVILLE,IN
35.9104,-82.0731,MITCHELL,SPRUCE PINE,NC
42.7497,-124.4973,CURRY,PORT ORFORD,OR
20.8715,-156.4603,MAUI,KAHULUI,HI
32.901,-80.676,COLLETON,WALTERBORO,SC
39.7167,-92.9473,LINN,MARCELINE,MO
29.2991,-103.5795,BREWSTER,TERLINGUA,TX
41.528,-120.1748,MODOC,CEDARVILLE,CA
46.4729,-93.9,CROW WING,DEERWOOD,MN
40.0428,-86.8975,MONTGOMERY,CRAWFORDSVILLE,IN
41.1709,-76.874,LYCOMING,MONTGOMERY,PA
40.9642,-76.8901,UNION,LEWISBURG,PA
47.5948,-120.6628,CHELAN,LEAVENWORTH,WA
47.7417,-122.6407,KITSAP,POULSBO,WA
39.2059,-122.0125,COLUSA,COLUSA,CA
39.6572,-74.7678,ATLANTIC,HAMMONTON,NJ
40.6445,-97.4489,FILLMORE,EXETER,NE
29.2875,-89.3637,PLAQUEMINES,VENICE,LA
41.6395,-70.626,BARNSTABLE,NORTH FALMOUTH,MA
40.5415,-74.3124,MIDDLESEX,FORDS,NJ
33.4698,-95.2135,RED RIVER,BOGATA,TX
41.9584,-84.7673,HILLSDALE,ALLEN,MI
41.0992,-74.099,ROCKLAND,AIRMONT,NY
41.9314,-88.0085,DUPAGE,ADDISON,IL
35.3648,-79.8919,MONTGOMERY,TROY,NC
43.1435,-90.6951,GRANT,BOSCOBEL,WI
39.8428,-89.0607,MACON,HARRISTOWN,IL
48.1814,-103.6364,WILLIAMS,WILLISTON,ND
38.2579,-90.3949,JEFFERSON,HERCULANEUM,MO
34.6974,-76.8205,CARTERET,PINE KNOLL SHORES,NC
45.2759,-123.0072,YAMHILL,DUNDEE,OR
38.9944,-94.4641,JACKSON,RAYTOWN,MO
47.9218,-119.0475,GRANT,ELECTRIC CITY,WA
39.7072,-111.8323,JUAB,NEPHI,UT
40.4627,-78.2045,BLAIR,WILLIAMSBURG,PA
42.6903,-82.7398,MACOMB,NEW BALTIMORE,MI
39.0356,-87.1586,GREENE,LINTON,IN
40.0324,-86.4551,BOONE,LEBANON,IN
40.172,-84.9766,RANDOLPH,WINCHESTER,IN
41.4368,-97.3563,PLATTE,COLUMBUS,NE
40.7722,-97.0535,SEWARD,MILFORD,NE
36.6717,-89.9707,STODDARD,BERNIE,MO
36.7019,-93.1617,TANEY,ROCKAWAY BEACH,MO
39.3571,-84.3023,WARREN,MASON,OH
46.564,-120.3966,YAKIMA,MOXEE,WA
26.1298,-97.644,CAMERON,SAN BENITO,TX
35.9083,-92.6459,SEARCY,MARSHALL,AR
43.5198,-84.1124,SAGINAW,FREELAND,MI
34.3444,-78.2198,COLUMBUS,RIEGELWOOD,NC
38.7292,-90.1266,MADISON,GRANITE CITY,IL
38.9463,-83.4094,ADAMS,PEEBLES,OH
38.968,-77.141,MONTGOMERY,GLEN ECHO,MD
40.3483,-101.1075,HITCHCOCK,PALISADE,NE
36.3159,-87.7026,HOUSTON,ERIN,TN
42.6208,-82.534,ST. CLAIR,ALGONAC,MI
41.7181,-94.9286,AUDUBON,AUDUBON,IA
37.0759,-88.0769,LYON,EDDYVILLE,KY
30.5322,-89.6724,PEARL RIVER,PICAYUNE,MS
35.0313,-79.5491,RICHMOND,HOFFMAN,NC
41.3319,-90.6723,ROCK ISLAND,REYNOLDS,IL
35.7966,-81.4233,CALDWELL,GRANITE FALLS,NC
34.8102,-79.546,SCOTLAND,LAUREL HILL,NC
36.3402,-94.4578,BENTON,DECATUR,AR
40.3323,-75.6375,BERKS,BOYERTOWN,PA
38.1769,-86.9802,SPENCER,DALE,IN
36.5466,-98.2714,ALFALFA,HELENA,OK
41.5364,-94.0098,DALLAS,DE SOTO,IA
48.9419,-119.4305,OKANOGAN,OROVILLE,WA
37.5816,-79.0509,AMHERST,AMHERST,VA
32.4032,-96.8444,ELLIS,WAXAHACHIE,TX
38.7042,-93.2351,PETTIS,SEDALIA,MO
41.9593,-87.9433,DUPAGE,BENSENVILLE,IL
34.7002,-76.5612,CARTERET,HARKERS ISLAND,NC
42.4649,-83.1824,OAKLAND,OAK PARK,MI
33.7751,-81.2502,LEXINGTON,PELION,SC
41.2857,-82.2197,LORAIN,OBERLIN,OH
34.6881,-90.381,TUNICA,TUNICA,MS
32.6159,-80.0607,CHARLESTON,KIAWAH ISLAND,SC
42.3926,-77.6955,STEUBEN,ARKPORT,NY
31.5822,-86.2569,CRENSHAW,BRANTLEY,AL
35.9084,-89.2414,CROCKETT,FRIENDSHIP,TN
45.2337,-88.0067,MARINETTE,CRIVITZ,WI
41.5015,-83.7365,LUCAS,WATERVILLE,OH
45.1301,-85.6173,LEELANAU,NORTHPORT,MI
44.9137,-67.0183,WASHINGTON,EASTPORT,ME
33.9174,-79.7441,FLORENCE,SCRANTON,SC
41.8539,-69.9968,BARNSTABLE,NORTH EASTHAM,MA
43.38,-84.6556,GRATIOT,ALMA,MI
37.6536,-122.4197,SAN MATEO,SOUTH SAN FRANCISCO,CA
30.575,-90.9508,LIVINGSTON,WATSON,LA
45.6026,-107.4591,BIG HORN,CROW AGENCY,MT
32.273,-90.0918,RANKIN,PEARL,MS
44.3533,-121.1807,DESCHUTES,TERREBONNE,OR
35.2418,-91.7351,WHITE,SEARCY,AR
35.5102,-94.0734,CRAWFORD,MULBERRY,AR
41.1516,-96.0679,SARPY,PAPILLION,NE
36.4209,-81.4686,ASHE,JEFFERSON,NC
42.9503,-115.3068,ELMORE,GLENNS FERRY,ID
63.6797,-170.4831,NOME,SAVOONGA,AK
41.4274,-87.9805,WILL,MANHATTAN,IL
38.7591,-105.5024,PARK,GUFFEY,CO
43.2247,-78.0292,ORLEANS,HOLLEY,NY
37.809,-121.3131,SAN JOAQUIN,LATHROP,CA
42.0547,-91.6911,LINN,HIAWATHA,IA
40.1508,-89.3721,LOGAN,LINCOLN,IL
43.1301,-96.4556,LINCOLN,HUDSON,SD
36.4247,-99.4057,WOODWARD,WOODWARD,OK
40.0673,-80.7473,BELMONT,BRIDGEPORT,OH
40.8629,-74.2576,ESSEX,NORTH CALDWELL,NJ
41.895,-87.8194,COOK,RIVER FOREST,IL
45.1617,-88.7704,LANGLADE,WHITE LAKE,WI
40.7488,-122.9274,TRINITY,WEAVERVILLE,CA
40.0856,-75.1941,MONTGOMERY,WYNDMOOR,PA
41.989,-77.314,TIOGA,ELKLAND,PA
33.818,-81.0997,LEXINGTON,GASTON,SC
41.3944,-81.3366,GEAUGA,BAINBRIDGE,OH
41.7034,-87.7795,COOK,CHICAGO RIDGE,IL
43.5928,-96.5799,MINNEHAHA,BRANDON,SD
37.9365,-104.8459,PUEBLO,COLORADO CITY,CO
43.3204,-87.948,OZAUKEE,GRAFTON,WI
34.0009,-81.7713,SALUDA,SALUDA,SC
34.7483,-120.5182,SANTA BARBARA,VANDENBERG AFB,CA
42.2278,-88.393,MCHENRY,LAKEWOOD,IL
40.5849,-79.5648,ARMSTRONG,APOLLO,PA
35.0004,-114.5748,MOHAVE,FORT MOHAVE,AZ
30.4906,-99.7725,KIMBLE,JUNCTION,TX
40.3484,-104.7063,WELD,LA SALLE,CO
41.1765,-81.4344,SUMMIT,STOW,OH
38.8868,-77.4453,FAIRFAX,CHANTILLY,VA
48.5884,-93.4083,KOOCHICHING,INTERNATIONAL FALLS,MN
43.2137,-77.9404,MONROE,BROCKPORT,NY
38.4351,-81.7706,KANAWHA,CROSS LANES,WV
32.0871,-82.1244,TATTNALL,REIDSVILLE,GA
41.7179,-73.9646,ULSTER,HIGHLAND,NY
37.7417,-121.131,SAN JOAQUIN,RIPON,CA
38.3672,-90.3706,JEFFERSON,IMPERIAL,MO
40.9483,-81.4757,SUMMIT,GREEN,OH
31.51,-99.9253,CONCHO,PAINT ROCK,TX
28.9487,-99.8483,ZAVALA,LA PRYOR,TX
41.3501,-87.6174,WILL,BEECHER,IL
28.4308,-82.6669,PASCO,ARIPEKA,FL
36.6502,-87.1741,TODD,GUTHRIE,KY
41.5322,-124.0063,DEL NORTE,KLAMATH,CA
43.0491,-74.3465,FULTON,GLOVERSVILLE,NY
39.0817,-121.5549,YUBA,OLIVEHURST,CA
36.6326,-81.7891,WASHINGTON,DAMASCUS,VA
37.2741,-97.1695,SUMNER,OXFORD,KS
42.9955,-84.176,SHIAWASSEE,OWOSSO,MI
41.3152,-97.6651,MERRICK,SILVER CREEK,NE
38.8423,-86.9894,DAVIESS,ODON,IN
40.0348,-76.4944,LANCASTER,COLUMBIA,PA
40.8642,-86.8786,WHITE,MONON,IN
47.5225,-113.6987,MISSOULA,CONDON,MT
35.0117,-91.9577,LONOKE,WARD,AR
29.3708,-100.88,VAL VERDE,DEL RIO,TX
37.8808,-122.1791,CONTRA COSTA,ORINDA,CA
37.763,-89.0841,WILLIAMSON,CARTERVILLE,IL
42.6063,-72.7434,FRANKLIN,SHELBURNE FALLS,MA
37.8209,-96.8614,BUTLER,EL DORADO,KS
45.182,-89.6995,LINCOLN,MERRILL,WI
36.5204,-82.715,HAWKINS,CHURCH HILL,TN
48.7401,-117.4215,PEND OREILLE,IONE,WA
41.7447,-87.9823,DUPAGE,DARIEN,IL
35.8212,-90.6791,CRAIGHEAD,JONESBORO,AR
32.3173,-90.8868,WARREN,VICKSBURG,MS
38.6713,-121.3721,SACRAMENTO,NORTH HIGHLANDS,CA
37.7654,-84.8474,MERCER,HARRODSBURG,KY
41.8527,-93.9208,DALLAS,WOODWARD,IA
34.3095,-83.6381,BANKS,GILLSVILLE,GA
31.4616,-103.3955,WARD,BARSTOW,TX
35.3493,-94.3695,SEBASTIAN,FORT SMITH,AR
33.7036,-116.3396,RIVERSIDE,INDIAN WELLS,CA
44.1112,-88.7114,WINNEBAGO,WINNECONNE,WI
45.8275,-88.0599,DICKINSON,IRON MOUNTAIN,MI
39.9335,-91.3799,ADAMS,QUINCY,IL
36.8135,-87.161,TODD,ELKTON,KY
33.9254,-117.8656,ORANGE,BREA,CA
39.506100000000004,-84.7434,BUTLER,OXFORD,OH
38.4667,-76.7847,ST. MARY'S,CHARLOTTE HALL,MD
43.1282,-92.7402,FLOYD,FLOYD,IA
34.8891,-79.3652,SCOTLAND,WAGRAM,NC
38.8872,-83.6126,ADAMS,CHERRY FORK,OH
31.9102,-85.1505,BARBOUR,EUFAULA,AL
34.213,-77.798,NEW HANOVER,WRIGHTSVILLE BEACH,NC
41.4508,-90.154,HENRY,GENESEO,IL
